tconst,primaryTitle,startYear,runtimeMinutes,genres,averageRating,numVotes,directors
tt4443838,Weepah Way for Now,2015,89,"['Comedy', 'Drama']",5.6,615.0,['nm3344124']
tt4444438,As You Are,2016,110,"['Drama', 'Mystery']",6.5,2618.0,['nm3098802']
tt4448290,Bark Ranger,2015,90,['Family'],3.9,180.0,['nm1275148']
tt4450714,Sid Is Dead,2023,90,"['Comedy', 'Drama']",5.6,255.0,['nm1864154']
tt4452274,Oloibiri,2015,110,"['Action', 'Drama', 'Thriller']",5.2,190.0,['nm0333983']
tt4455634,Reach for the SKY,2015,90,['Documentary'],7.3,110.0,"['nm1743306', 'nm5839343']"
tt4457678,Blue World Order,2017,115,"['Action', 'Adventure', 'Fantasy']",4.6,4482.0,"['nm1171578', 'nm2687391']"
tt4459156,55 Steps,2017,115,"['Biography', 'Drama']",6.9,3395.0,['nm0000806']
tt4459758,The Trail to Oregon!,2015,120,"['Comedy', 'Musical', 'Western']",8.0,480.0,['nm4583853']
tt4459912,Honeymoon,2015,96,"['Horror', 'Thriller']",4.8,1111.0,['nm2681467']
tt4460546,Long Live the Bride,2015,85,['Drama'],6.3,63.0,['nm2141178']
tt4463120,Down Under,2016,90,"['Comedy', 'Crime', 'Drama']",5.8,1021.0,['nm0287082']
tt4463248,The Canterville Ghost,2016,90,"['Comedy', 'Family', 'Fantasy']",4.3,329.0,['nm1077168']
tt4465220,My Friend Rockefeller,2015,86,"['Biography', 'Crime', 'Documentary']",6.2,708.0,['nm7138446']
tt4465538,Juveniles,2018,88,['Drama'],6.1,227.0,['nm1446220']
tt4466936,Blind Date,2015,90,"['Comedy', 'Romance']",6.6,6967.0,['nm0180404']
tt4467176,Going to Brazil,2016,94,"['Comedy', 'Drama']",5.0,863.0,['nm0587791']
tt4467262,Katti Batti,2015,135,"['Comedy', 'Drama', 'Romance']",4.7,3243.0,['nm0012541']
tt4467714,Ovnis en Zacapa,2015,90,"['Comedy', 'Sci-Fi', 'Thriller']",6.2,77.0,['nm3415051']
tt4471392,Flotel Europa,2015,70,"['Documentary', 'Drama']",7.7,107.0,['nm1825449']
tt4472020,Fireman,2015,118,"['Action', 'Adventure', 'Thriller']",5.7,981.0,['nm3254695']
tt4472096,What She Said: The Art of Pauline Kael,2018,98,"['Biography', 'Documentary']",6.8,959.0,['nm6923854']
tt4472100,Dinosaur Adventure,2000,45,['Animation'],1.5,184.0,['nm6928998']
tt4473378,"Ali, the Goat and Ibrahim",2016,98,"['Drama', 'Fantasy']",7.0,744.0,['nm2968402']
tt4473938,The Miracle of Tekir,2015,90,"['Drama', 'Mystery']",5.9,198.0,['nm1552776']
tt4474302,Perdidos,2014,93,['Horror'],4.1,282.0,['nm2681467']
tt4479380,SAS: Red Notice,2021,124,"['Action', 'Thriller']",5.2,20110.0,['nm0994368']
tt4480398,Attack of the Killer Donuts,2016,85,"['Action', 'Comedy', 'Horror']",3.8,1966.0,['nm0923959']
tt4483074,Spangas in Action,2015,80,['Adventure'],5.4,155.0,['nm0904098']
tt4486986,All I See Is You,2016,109,"['Drama', 'Mystery']",5.4,12650.0,['nm0286975']
tt4487240,Everything for Sale,2014,83,['Drama'],5.5,228.0,['nm4725725']
tt4489046,Lakshmi Raave Maa Intiki,2014,152,"['Drama', 'Family', 'Romance']",5.0,102.0,['nm7159886']
tt4489160,You're My Boss,2015,116,"['Comedy', 'Romance']",6.3,318.0,['nm3184677']
tt4500734,Ek Paheli Leela,2015,145,"['Mystery', 'Romance', 'Thriller']",3.8,1860.0,['nm7169171']
tt4501454,The Meddler,2015,103,"['Comedy', 'Drama', 'Romance']",6.3,13557.0,['nm1032521']
tt4504626,Among the Believers,2015,84,"['Biography', 'Documentary', 'News']",7.5,658.0,"['nm1663144', 'nm2578458']"
tt4505260,Niyazi Gül Dörtnala,2015,106,['Comedy'],4.5,3394.0,['nm1699659']
tt4505666,Prescription Thugs,2015,86,['Documentary'],6.9,2181.0,"['nm0068106', 'nm1395408', 'nm1226661']"
tt4511566,Navy Seals vs. Zombies,2015,97,"['Action', 'Horror']",3.3,2287.0,['nm0057287']
tt4516324,The King of Havana,2015,125,['Drama'],6.0,609.0,['nm0898063']
tt4517578,"Exotica, Erotica, Etc.",2015,73,['Documentary'],7.6,193.0,['nm6765732']
tt4517738,Restoration,2016,92,['Horror'],4.0,1061.0,['nm0911933']
tt4519166,Imagine Waking Up Tomorrow and All Music Has Disappeared,2015,83,"['Documentary', 'Music']",6.8,72.0,['nm0777960']
tt4520338,Let Them Come,2015,95,"['Drama', 'War']",7.0,102.0,['nm0103974']
tt4522052,Bench Talkies,2015,116,['Drama'],6.0,65.0,"['nm4381707', 'nm5625819', 'nm7188712', 'nm7188711', 'nm7188710', 'nm5366274']"
tt4523050,Marseille,2016,97,"['Comedy', 'Drama']",5.0,473.0,['nm0580101']
tt4523112,Selam: Bahara Yolculuk,2015,126,"['Biography', 'Drama', 'History']",7.1,4156.0,['nm1485677']
tt4523622,Jil,2015,141,['Action'],5.6,524.0,['nm2379696']
tt4524676,The Train of Salt and Sugar,2016,93,['Adventure'],6.4,165.0,['nm0044242']
tt4532428,The Youth,2014,125,"['Action', 'Drama']",6.1,67.0,"['nm3963765', 'nm7198588', 'nm7198587', 'nm7198589']"
tt4532764,Crazy Rook,2015,110,"['Drama', 'Mystery', 'Thriller']",6.8,2529.0,['nm0205827']
tt4534732,Maiko: Dancing Child,2015,70,"['Biography', 'Documentary']",6.6,59.0,['nm7165186']
tt4538016,Unless,2016,90,"['Drama', 'Family']",5.3,266.0,['nm0319690']
tt4540326,Buried,2011,95,['Thriller'],7.0,254.0,['nm3365277']
tt4542658,"Dad, Where Are We Going?",2014,95,['Comedy'],4.0,84.0,"['nm7208607', 'nm8856598']"
tt4543578,Drop Dead Gorgeous,2015,100,"['Comedy', 'Fantasy']",4.8,336.0,['nm1006796']
tt4546704,3:33 a.m.,2015,139,"['Comedy', 'Horror']",3.3,94.0,['nm3048607']
tt4551138,Krüger aus Almanya,2015,89,['Comedy'],6.0,136.0,['nm0090596']
tt4554212,Milada,2017,124,"['Biography', 'Drama', 'History']",6.3,1433.0,['nm2239717']
tt4554690,The Automat,2021,79,"['Documentary', 'History']",7.8,1356.0,['nm7212270']
tt4557208,Armed Response,2017,93,"['Action', 'Horror', 'Thriller']",3.7,2770.0,['nm0007082']
tt4557998,Girls Like Magic,2017,80,['Romance'],6.4,184.0,['nm2639311']
tt4558200,Crown Vic,2019,110,"['Action', 'Adventure', 'Crime']",6.4,7946.0,['nm3522996']
tt4563970,Trevor Noah: The Nationwild Comedy Tour,2015,94,['Comedy'],4.7,153.0,['nm2774033']
tt4565586,Notes of Berlin,2020,105,"['Comedy', 'Drama']",6.8,90.0,['nm2585605']
tt4572202,Lights,2015,96,['Sci-Fi'],5.5,101.0,['nm1409078']
tt4572700,Mother Krampus 2: Slay Ride,2018,96,['Horror'],3.1,286.0,['nm3749181']
tt4574440,La mujer de los perros,2015,98,['Drama'],6.2,226.0,"['nm1296673', 'nm0515786']"
tt4576336,Noche herida,2015,86,['Documentary'],7.6,50.0,['nm2244654']
tt4577388,Kothanodi,2015,120,"['Fantasy', 'Horror']",7.7,535.0,['nm4769297']
tt4577624,Someone I Used to Know,2020,112,"['Comedy', 'Drama', 'Romance']",7.0,64.0,['nm4555636']
tt4579610,El Crazy Che,2015,83,"['Animation', 'Biography', 'Documentary']",7.0,169.0,"['nm1250938', 'nm7240885']"
tt4580550,The Witch Files,2018,87,"['Horror', 'Thriller']",4.5,1007.0,['nm0710272']
tt4582284,Jeff Lynne's ELO at Hyde Park,2014,85,['Music'],8.7,69.0,['nm0292265']
tt4587366,Eliminators,2016,94,"['Action', 'Thriller']",5.6,4683.0,['nm2071556']
tt4587656,The Star,2017,86,"['Adventure', 'Animation', 'Comedy']",6.2,8764.0,['nm3302450']
tt4588730,Chal Guru Ho Jaa Shuru,2015,127,['Comedy'],4.6,58.0,['nm3871027']
tt4589546,Nevidimki,2015,100,['Comedy'],4.8,100.0,['nm3337525']
tt4590482,Karachi Se Lahore,2015,143,"['Adventure', 'Comedy', 'Family']",6.3,1400.0,"['nm7249446', 'nm14049065']"
tt4590806,Call of the Forest: The Forgotten Wisdom of Trees,2016,82,['Documentary'],8.6,91.0,['nm0570991']
tt4593236,The Radiant One,2016,93,"['Drama', 'Mystery', 'Thriller']",6.6,596.0,['nm1671969']
tt4594906,The Romantic Exiles,2015,70,['Drama'],6.2,433.0,['nm0343903']
tt4595204,Sweet Dreams,2018,89,"['Horror', 'Thriller']",4.2,50.0,['nm2268222']
tt4596784,The Walls of the Moon,2015,101,"['Action', 'Drama', 'Mystery']",5.9,432.0,"['nm1505934', 'nm5027478']"
tt4602834,Surire,2015,80,['Documentary'],7.4,90.0,"['nm1394555', 'nm1474697']"
tt4602920,Love & Will,2018,85,['Drama'],7.2,50.0,['nm3165350']
tt4604036,Vincent van Gogh: A New Way of Seeing,2015,90,['Biography'],7.1,80.0,['nm3302806']
tt4604582,American Thief,2020,78,"['Drama', 'Thriller']",3.7,150.0,['nm2317180']
tt4605028,Cabaret Maxime,2018,94,"['Crime', 'Drama', 'Romance']",6.0,224.0,['nm0206926']
tt4616292,Encore heureux,2015,93,"['Comedy', 'Drama']",5.6,451.0,['nm0333818']
tt4616572,Dos Mujeres y una Vaca,2015,98,['Drama'],6.1,113.0,['nm7270850']
tt4619556,Ik ben Alice,2015,79,['Documentary'],7.4,75.0,['nm0121235']
tt4621100,Nanak Shah Fakir,2015,146,"['Biography', 'Drama']",8.2,394.0,['nm5659750']
tt4625516,Public Friends,2016,98,"['Comedy', 'Crime', 'Drama']",4.9,491.0,['nm6364081']
tt4626020,The Bone Box,2020,86,"['Drama', 'Horror', 'Thriller']",3.4,234.0,['nm4362625']
tt4629028,Venise sous la neige,2016,80,"['Comedy', 'Drama']",5.3,71.0,['nm5460063']
tt4629746,Zanqat Sittat,2015,103,"['Comedy', 'Romance']",5.6,366.0,['nm4518735']
tt4631532,Our Lovers,2016,88,"['Comedy', 'Drama', 'Romance']",6.7,4442.0,['nm1532195']
tt4632316,Gleason,2016,110,"['Biography', 'Documentary']",8.3,3008.0,['nm1943168']
tt4634422,The Broken Crown,2016,113,"['Biography', 'Drama', 'History']",6.6,784.0,['nm0289513']
tt4641264,Assassination Classroom: The Graduation,2016,118,"['Action', 'Adventure', 'Comedy']",5.7,889.0,['nm1729121']
tt4641290,With the Lips Closed,2015,96,"['Comedy', 'Drama']",6.5,66.0,['nm4372755']
tt4641776,Rölli and the Secret of All Time,2016,80,"['Adventure', 'Comedy', 'Family']",4.9,100.0,['nm0890254']
tt4644286,Star Wars Begins: A Filmumentary,2011,139,['Documentary'],8.4,67.0,['nm1929134']
tt4644382,Monkey King: Hero Is Back,2015,89,"['Action', 'Adventure', 'Animation']",6.7,4545.0,['nm7291131']
tt4645636,Billion Dollar Bully,2019,82,['Documentary'],7.7,155.0,['nm7292498']
tt4647788,Coin Locker Girl,2015,110,"['Crime', 'Drama', 'Thriller']",6.7,2116.0,['nm5831893']
tt4647900,I Am Bolt,2016,107,"['Biography', 'Documentary', 'Sport']",7.1,3725.0,"['nm2564978', 'nm2543162']"
tt4648824,Get Naked!,2017,93,"['Comedy', 'Drama', 'War']",5.2,58.0,['nm1662732']
tt4650414,Summertime,2016,103,['Drama'],6.2,1723.0,['nm0610831']
tt4651466,Joe Bell,2020,94,"['Biography', 'Drama']",6.2,8695.0,['nm3232264']
tt4651932,Barista,2015,103,['Documentary'],6.3,384.0,['nm2992553']
tt4652164,Rokjesdag,2016,107,"['Comedy', 'Family', 'Romance']",5.3,852.0,['nm0631590']
tt4653818,Demon Hole,2017,81,"['Comedy', 'Horror']",3.5,364.0,['nm1154951']
tt4654760,Sabki Bajegi Band,2015,108,"['Comedy', 'Drama']",3.3,105.0,['nm7299654']
tt4655294,Run for Love,2016,137,"['Drama', 'Romance']",4.6,187.0,"['nm2433588', 'nm4070848', 'nm1589702', 'nm1299690', 'nm1403892']"
tt4657460,Double Life,2016,126,"['Drama', 'Mystery']",5.9,187.0,['nm7301635']
tt4659728,The Godfathers of Hardcore,2017,95,"['Documentary', 'Music']",7.4,571.0,['nm2811186']
tt4663548,All Saints,2017,108,['Drama'],6.2,1852.0,['nm0326837']
tt4664092,Oru Second Class Yathra,2015,104,['Drama'],5.3,361.0,"['nm7308497', 'nm7308498']"
tt4664346,Lotawana,2022,97,"['Adventure', 'Drama']",5.3,228.0,['nm4071696']
tt4665630,Swinger,2016,99,"['Comedy', 'Romance']",5.5,7074.0,['nm2206944']
tt4666618,A Sinner in Mecca,2015,79,['Documentary'],4.7,361.0,['nm2204599']
tt4667682,Neon,2015,84,['Documentary'],7.3,59.0,['nm0426749']
tt4668758,Detective Willy,2015,97,"['Adventure', 'Comedy']",5.3,51.0,['nm2696279']
tt4669986,Loving,2016,123,"['Biography', 'Drama', 'Romance']",7.0,35557.0,['nm2158772']
tt4670590,Birds with Large Wings,2015,116,['Drama'],8.0,63.0,['nm3373269']
tt4670926,Namaste Bali,2015,120,['Drama'],2.3,50.0,['nm7314849']
tt4675030,Great Grand Masti,2016,134,"['Comedy', 'Drama', 'Fantasy']",3.7,2942.0,['nm0409791']
tt4675356,The House of Screaming Death,2017,122,['Horror'],4.7,116.0,"['nm1847720', 'nm4574361', 'nm6713766', 'nm5240831', 'nm4176753']"
tt4678184,WTF!,2017,80,['Horror'],3.9,841.0,['nm2190385']
tt4678788,Lailaa O Lailaa,2015,168,"['Action', 'Thriller']",3.3,453.0,['nm0430782']
tt4682022,Tokyo Sunrise,2015,81,['Drama'],6.2,53.0,['nm5370875']
tt4683668,Harold and Lillian: A Hollywood Love Story,2015,94,"['Biography', 'Documentary']",7.9,916.0,['nm0706888']
tt4685332,Alkarisi: Cinnet,2015,72,"['Horror', 'Thriller']",2.2,119.0,['nm2271937']
tt4687856,Siberia,2019,92,"['Drama', 'Fantasy', 'Horror']",4.8,2355.0,['nm0001206']
tt4688142,Escape from Room 18,2017,60,['Documentary'],7.7,94.0,['nm4246812']
tt4689996,The Entity,2015,80,['Horror'],4.4,546.0,['nm1823279']
tt4692226,He Hated Pigeons,2015,80,['Drama'],6.2,108.0,['nm0893116']
tt4699658,The Glorious Works of G.F. Zwaen,2015,111,"['Crime', 'Thriller']",6.7,351.0,['nm2373617']
tt4700356,Badge of Faith,2015,97,"['Biography', 'Family']",5.9,123.0,['nm4298446']
tt4701578,Jamai 420,2015,138,"['Comedy', 'Romance']",4.4,280.0,['nm3359146']
tt4701688,Demonte Colony,2015,116,"['Horror', 'Thriller']",7.0,2533.0,['nm7342819']
tt4701906,Freedom,2017,107,"['Drama', 'Family']",5.9,196.0,['nm1618692']
tt4704904,The Fabulous Allan Carr,2017,90,"['Biography', 'Documentary']",7.6,367.0,['nm0777593']
tt4705740,Ghosts of Darkness,2017,82,"['Comedy', 'Horror']",4.6,1101.0,['nm3515157']
tt4712076,The Long Dumb Road,2018,90,['Comedy'],6.1,3493.0,['nm4227232']
tt4714962,"Blood and Steel, Cedar Crest Country Club",2017,91,['Documentary'],7.5,61.0,['nm1839992']
tt4716958,The Cannibal in the Jungle,2015,84,"['Crime', 'Horror', 'Sci-Fi']",6.0,394.0,['nm3422061']
tt4721404,The Good Catholic,2017,98,"['Comedy', 'Drama']",5.3,964.0,['nm2749225']
tt4725842,Girls with Balls,2018,77,"['Comedy', 'Horror']",3.9,3572.0,['nm1618621']
tt4726988,My Love or My Passion,2017,100,"['Comedy', 'Family', 'Romance']",5.3,841.0,['nm0138759']
tt4727010,The Color of Fire,2015,70,"['Biography', 'Documentary', 'History']",6.3,54.0,['nm7363997']
tt4729426,The Last Photograph,2017,85,"['Drama', 'Family']",5.7,236.0,['nm0396812']
tt4730990,3 Degrees of Fever,2011,80,"['Comedy', 'Romance']",2.8,129.0,['nm2239465']
tt4731008,The Wild Life,2016,91,"['Adventure', 'Animation', 'Comedy']",5.3,6482.0,"['nm0562775', 'nm1062463']"
tt4734102,Hidden Reserves,2016,96,['Sci-Fi'],5.2,282.0,['nm0386985']
tt4741714,Five,2016,102,"['Comedy', 'Crime', 'Drama']",6.3,3854.0,['nm0331868']
tt4741774,The Son of Joseph,2016,113,['Drama'],6.5,882.0,['nm0337833']
tt4742670,The von Trapp Family: A Life of Music,2015,98,"['Biography', 'Drama', 'Family']",6.4,591.0,['nm0893676']
tt4757986,Minerva Monster,2015,54,['Documentary'],5.4,136.0,['nm7379431']
tt4760602,Lone Wolves,2019,80,"['Drama', 'Thriller']",5.4,99.0,['nm5676797']
tt4763168,Kindergarten Cop 2,2016,100,"['Action', 'Comedy']",4.4,4246.0,['nm0666806']
tt4764372,Empatía,2017,75,['Documentary'],8.3,76.0,['nm6735223']
tt4768902,Hallo Bungalow,2015,91,['Comedy'],4.9,327.0,['nm0166393']
tt4771704,Lowlife Love,2015,110,"['Drama', 'Romance']",6.4,478.0,['nm2091448']
tt4773122,Amar Mayer Shapath,2003,133,"['Action', 'Drama', 'Musical']",6.4,60.0,['nm5772553']
tt4773438,Psychic Kusuo,2017,97,['Comedy'],5.5,662.0,['nm2279646']
tt4776556,Torno indietro e cambio vita,2015,95,"['Comedy', 'Fantasy']",5.4,775.0,['nm0889402']
tt4776964,Faultless,2016,103,"['Drama', 'Thriller']",6.4,1007.0,['nm1903612']
tt4777008,Maleficent: Mistress of Evil,2019,119,"['Adventure', 'Family', 'Fantasy']",6.6,112497.0,['nm1461392']
tt4777522,Hey,2016,90,"['Comedy', 'Drama', 'Romance']",7.2,60.0,['nm5943042']
tt4778988,LBJ,2016,98,"['Biography', 'Drama', 'History']",6.5,7352.0,['nm0001661']
tt4779326,The Water Man,2020,91,"['Adventure', 'Drama', 'Family']",5.5,4355.0,['nm0654648']
tt4781612,Imperium,2016,109,"['Biography', 'Crime', 'Drama']",6.5,48185.0,['nm2495732']
tt4786108,Treurgrond,2015,91,"['Crime', 'Drama']",7.9,104.0,['nm0740213']
tt4787510,De sas en sas,2016,82,['Drama'],6.3,58.0,['nm1021224']
tt4789822,Pickings,2018,103,"['Comedy', 'Crime', 'Thriller']",5.1,1086.0,['nm4674346']
tt4791594,The Classified File,2015,108,"['Crime', 'Drama']",6.5,1026.0,['nm0477041']
tt4795124,How to Be a Latin Lover,2017,115,"['Comedy', 'Drama']",6.0,16993.0,['nm0547800']
tt4796254,Late Shift,2016,90,"['Crime', 'Thriller']",7.1,1379.0,['nm7410109']
tt4798828,No Más Bebés,2015,79,"['Documentary', 'History']",7.7,52.0,['nm0846967']
tt4799064,Mindhorn,2016,89,"['Comedy', 'Thriller']",6.3,13524.0,['nm1088485']
tt4800378,Sunrise in Kimmeria,2018,100,['Comedy'],7.3,77.0,['nm3440689']
tt4806232,Indru Netru Naalai,2015,146,"['Comedy', 'Sci-Fi', 'Thriller']",8.0,4683.0,['nm7415469']
tt4807552,The UFO Conclusion,2016,47,['Documentary'],4.7,70.0,['nm0523363']
tt4807734,People,2016,84,"['Comedy', 'Drama']",6.9,59.0,['nm3770049']
tt4809238,You & I,2014,79,"['Drama', 'Romance']",5.9,1131.0,['nm2020038']
tt4809396,Woozle & Pip in Search of the Scallywagger!,2016,70,['Animation'],6.8,85.0,['nm4212312']
tt4817640,Evil Bong 420,2015,53,"['Comedy', 'Horror']",3.6,425.0,['nm0023929']
tt4817642,All of God's Creations,2015,100,['Drama'],3.7,53.0,['nm4985338']
tt4818518,Hiro's Table,2018,54,['Documentary'],7.7,62.0,['nm0359087']
tt4818776,Lens,2016,109,"['Drama', 'Mystery', 'Thriller']",6.6,1272.0,['nm7424138']
tt4818804,King of the Belgians,2016,94,"['Comedy', 'Drama']",6.5,2139.0,"['nm0112456', 'nm0941017']"
tt4819154,Emma and Santa Claus: The Quest for the Elf Queen's Heart,2015,91,"['Adventure', 'Family', 'Fantasy']",4.9,127.0,['nm0293997']
tt4820278,Monkey Up,2016,83,"['Comedy', 'Family', 'Fantasy']",3.7,422.0,['nm0898547']
tt4820284,Obit.,2016,93,['Documentary'],7.3,772.0,['nm3059129']
tt4820296,Nocturna,2015,92,"['Horror', 'Thriller']",3.5,426.0,['nm7425516']
tt4823592,The Competition,2016,121,['Documentary'],7.0,346.0,['nm0800098']
tt4828330,Red Eye,2017,73,['Horror'],3.2,412.0,['nm7370305']
tt4830786,The Cakemaker,2017,113,"['Drama', 'Romance']",7.3,4969.0,['nm3409787']
tt4831682,Little Witch Academia: The Enchanted Parade,2015,54,"['Animation', 'Comedy', 'Family']",7.3,1826.0,['nm1070665']
tt4831810,The Persian Connection,2016,103,"['Action', 'Crime', 'Mystery']",4.7,338.0,['nm3554009']
tt4834150,Accidental Exorcist,2016,105,['Horror'],4.5,299.0,['nm3048607']
tt4835394,Io che amo solo te,2015,102,['Comedy'],5.6,813.0,['nm1013665']
tt4835472,Un jour mon prince,2016,82,['Comedy'],5.9,83.0,['nm0182669']
tt4837126,Love Everlasting,2016,93,"['Drama', 'Romance']",6.2,1020.0,['nm1070766']
tt4838316,Legend of a Rabbit: The Martial of Fire,2015,90,['Animation'],5.7,144.0,['nm7438966']
tt4840158,Credit for Murder,2015,87,"['Crime', 'Documentary', 'Thriller']",7.7,613.0,['nm11678947']
tt4841464,"The Girl, the Mother and the Demons",2016,92,"['Drama', 'Thriller']",6.5,222.0,['nm0652305']
tt4842932,Birthday Card,2016,123,"['Drama', 'Romance']",7.0,152.0,['nm2470880']
tt4843344,Speech & Debate,2017,105,"['Comedy', 'Drama']",5.9,1446.0,['nm0003529']
tt4843618,Badsville,2017,99,"['Action', 'Drama', 'Romance']",5.4,196.0,['nm0611983']
tt4844722,Grotto,2015,93,"['Adventure', 'Drama', 'Family']",3.9,77.0,['nm1916529']
tt4845818,Open,2017,90,['Comedy'],6.3,50.0,['nm0366471']
tt4846926,Hero Naam Yaad Rakhi,2015,101,"['Romance', 'Thriller']",5.5,150.0,['nm3590210']
tt4853248,Mahya,2008,100,['Drama'],5.2,320.0,['nm6361145']
tt4854820,3 Hours Till Dead,2016,80,['Horror'],4.0,252.0,['nm3510519']
tt4857058,The Ghost of Peter Sellers,2018,93,"['Biography', 'Documentary']",6.7,538.0,['nm0575389']
tt4857806,Rapid Eye Movement,2019,108,['Thriller'],4.4,294.0,['nm2887990']
tt4864584,Exorcist: House of Evil,2016,93,"['Horror', 'Mystery', 'Thriller']",3.3,1487.0,['nm1270422']
tt4873098,Double Down,2020,108,['Drama'],5.2,58.0,['nm0532160']
tt4875456,Best and Most Beautiful Things,2016,90,['Documentary'],6.4,178.0,['nm5165519']
tt4875962,The Spearhead Effect,2017,87,['Thriller'],5.0,292.0,"['nm3759164', 'nm6063725']"
tt4876036,Olympia,2018,93,"['Drama', 'Romance']",7.2,106.0,['nm3931706']
tt4876134,The Misfits,2021,94,"['Action', 'Adventure', 'Comedy']",4.4,11773.0,['nm0001317']
tt4877264,The Projects,2016,103,"['Comedy', 'Sci-Fi']",6.4,132.0,['nm0757081']
tt4881126,Dark in the White Light,2015,82,['Drama'],6.7,58.0,['nm1549797']
tt4881242,Loham,2015,129,"['Action', 'Thriller']",5.1,899.0,['nm1066396']
tt4881642,Banat: The Journey,2015,82,['Drama'],5.4,198.0,['nm2384515']
tt4882694,KL 10 Patthu,2015,130,"['Comedy', 'Family', 'Romance']",5.8,266.0,['nm7473972']
tt4883758,A Cappella,2016,132,['Drama'],6.2,108.0,['nm0946937']
tt4885198,Monochrome: The Chromism,2019,73,"['Action', 'Adventure', 'Sci-Fi']",3.3,96.0,['nm4762824']
tt4885784,Paris Holiday,2015,114,"['Comedy', 'Romance']",5.6,179.0,['nm0950728']
tt4886726,Waking David,2016,89,['Drama'],6.6,254.0,['nm5304661']
tt4895740,Frenzy,2015,119,"['Crime', 'Drama', 'Mystery']",7.2,4232.0,['nm1625220']
tt4896312,Hunting Party,2015,105,"['Comedy', 'Romance']",5.9,61.0,['nm4618757']
tt4896924,Easy Ball,2015,85,['Drama'],7.0,83.0,"['nm3375042', 'nm3463957']"
tt4897890,Killing Veerappan,2016,151,"['Action', 'Biography', 'Crime']",7.0,826.0,['nm0890060']
tt4898602,Strawberry Days,2017,97,['Drama'],6.3,436.0,['nm1172024']
tt4898888,Anna,2015,110,['Drama'],6.1,451.0,['nm0309959']
tt4898962,Oru Naal Iravil,2015,134,"['Drama', 'Thriller']",6.9,167.0,['nm1561284']
tt4899426,Nelly's Adventure,2016,97,"['Adventure', 'Family']",6.4,90.0,['nm0921837']
tt4901756,Queen of Spades: The Dark Rite,2015,92,"['Horror', 'Mystery', 'Thriller']",5.3,1601.0,['nm5276483']
tt4908040,Tiramisù,2016,94,['Comedy'],5.2,772.0,['nm0209948']
tt4908430,Arianna,2015,84,"['Drama', 'Mystery']",6.2,686.0,['nm3630622']
tt4911288,Danger Close,2017,90,"['Action', 'Documentary', 'History']",4.5,278.0,"['nm2021934', 'nm0759536']"
tt4912418,Kuiba: the Dragon Spirit Iii,2014,90,"['Adventure', 'Animation', 'Family']",6.9,66.0,['nm5427955']
tt4912622,The Gold Seekers,2017,102,"['Adventure', 'Comedy', 'Drama']",6.9,375.0,"['nm1515311', 'nm1516293']"
tt4913966,The Curse of La Llorona,2019,93,"['Horror', 'Mystery', 'Thriller']",5.2,53866.0,['nm1980431']
tt4914282,He Sends Rain,2017,111,['Drama'],5.8,52.0,['nm3538441']
tt4920258,Armaan,2013,140,"['Comedy', 'Drama', 'Romance']",7.1,65.0,['nm3221685']
tt4922694,Vasuvum Saravananum Onna Padichavanga,2015,147,['Comedy'],4.5,667.0,['nm3578957']
tt4927574,Sijjin 2,2015,93,"['Horror', 'Thriller']",6.1,3558.0,['nm2201450']
tt4928704,Carole Matthieu,2016,86,"['Drama', 'Thriller']",5.4,257.0,['nm3106028']
tt4930292,¡He matado a mi marido!,2018,108,"['Comedy', 'Crime', 'Romance']",6.4,105.0,['nm3975254']
tt4935110,Collective Invention,2015,92,"['Comedy', 'Drama', 'Fantasy']",6.2,554.0,['nm5860568']
tt4935954,A Flickering Truth,2015,96,['Documentary'],7.2,96.0,['nm2027586']
tt4937564,Sex Doll,2016,102,['Thriller'],4.6,2107.0,['nm0894173']
tt4939066,Battle for Incheon: Operation Chromite,2016,111,"['Action', 'Drama', 'History']",6.2,5955.0,['nm0497565']
tt4939156,The Valley,2017,95,"['Drama', 'Mystery']",7.3,83.0,['nm7497452']
tt4940416,Duck Duck Goose,2018,91,"['Adventure', 'Animation', 'Comedy']",5.8,3897.0,['nm1074134']
tt4943820,Once Is Enough,2020,74,['Documentary'],6.8,274.0,['nm5535457']
tt4944596,May God Save Us,2016,127,"['Crime', 'Drama', 'Thriller']",7.1,11762.0,['nm2507695']
tt4944924,"Wednesday, May 9",2015,102,['Drama'],6.7,742.0,['nm7522225']
tt4946336,Hunting Season,2016,83,['Thriller'],2.3,154.0,['nm5394825']
tt4948452,The Student and Mister Henri,2015,98,"['Comedy', 'Drama']",6.7,4531.0,['nm1095625']
tt4948838,Sister of Mine,2017,94,"['Drama', 'Thriller']",5.3,1164.0,['nm1379105']
tt4949288,Marriage: Impossible,2018,100,"['Comedy', 'Drama']",6.9,398.0,['nm3947269']
tt4949698,5 Dakkada Degisir Bütün Isler,2016,88,"['Comedy', 'Crime']",3.5,113.0,['nm4821309']
tt4951924,3688,2015,98,"['Comedy', 'Drama']",5.9,66.0,['nm0848892']
tt4952148,A Doctor's Sword,2015,70,"['Animation', 'Documentary', 'War']",8.1,75.0,['nm7527966']
tt4952376,Brothers,2015,68,['Documentary'],7.4,81.0,['nm0823430']
tt4955826,Babar Naam Gandhiji,2015,106,['Drama'],6.9,141.0,['nm7531377']
tt4956420,Mallory,2015,97,"['Biography', 'Documentary']",7.3,134.0,['nm0872281']
